CNT,CNTSCHID,N_STU,sch_ESCS,sch_perf,sch_DISCLIM,sch_TEACHSUP,sch_BELONG,ols_slope,ols_intercept,low_ses,odds_breaking
ALB,800108.0,30,0.2800838878550429,464.37872918567234,0.3008433087762608,0.815841930226645,0.48674297998203425,22.103978684570674,381.6065065352863,False,False
ALB,800109.0,6,-1.1858167988207955,336.0789645347387,-0.33864201078119655,0.6468042561267915,-0.1547077914614609,22.103978684570674,381.6065065352863,True,False
ALB,800110.0,1,-1.1436,305.6512,0.48800000000000004,1.5558,-0.3128,22.103978684570674,381.6065065352863,False,False
ALB,800111.0,13,-0.5904961670706167,351.9355013825628,0.495425,0.02547499999999992,0.41073986268224955,22.103978684570674,381.6065065352863,False,False
ALB,800112.0,18,-0.45583060364996225,307.2676746104094,-0.8210946143744497,-0.3789093580219871,-0.3404217875988527,22.103978684570674,381.6065065352863,False,False
ALB,800113.0,7,-1.5003687816548144,309.99533960292234,-1.4658037941597624,0.33003900494919397,-0.6202145476963494,22.103978684570674,381.6065065352863,True,False
ALB,800114.0,42,-0.9495453378653607,357.01658162899145,-0.14478106662552825,0.7790157983530626,0.09474569278534965,22.103978684570674,381.6065065352863,False,False
ALB,800115.0,11,-1.2130277962934082,300.0909693834384,0.4060000000000001,0.09655000000000002,-0.19086666666666666,22.103978684570674,381.6065065352863,True,False
ALB,800116.0,27,-1.1182332778871193,340.34558814299686,-0.14395957629371597,0.6385653970862545,0.05710708975996046,22.103978684570674,381.6065065352863,False,False
ALB,800117.0,12,-1.296289784673969,319.26749915523624,0.7732755817032904,0.5030187697267339,0.3176368447303907,22.103978684570674,381.6065065352863,True,False
ALB,800118.0,37,-1.3307659917966643,363.85266626801285,0.11161279147135371,0.4143112313012595,0.4241747887158782,22.103978684570674,381.6065065352863,True,True
ALB,800120.0,29,-0.5983072902903539,369.93358237263095,-0.12716774640528816,0.3293333645519521,0.010881624733263361,22.103978684570674,381.6065065352863,False,False
ALB,800123.0,33,-0.15958360051573728,367.33231232643686,0.3987291202744879,0.6884142847062178,0.5906971376045289,22.103978684570674,381.6065065352863,False,False
ALB,800125.0,15,-1.3607510292035325,327.5491834664135,-0.4687540526831316,0.746101773666496,0.35280999390564616,22.103978684570674,381.6065065352863,True,False
ALB,800126.0,44,-0.5319379440813718,400.4070519853161,-0.14443733872361086,0.07461186079341406,0.26538070412028214,22.103978684570674,381.6065065352863,False,False
ALB,800127.0,4,-1.3745,370.35739166666673,-0.09874999999999999,1.5558,-0.046666666666666703,22.103978684570674,381.6065065352863,True,True
ALB,800128.0,42,-0.7409145602406509,400.32538041778014,0.26586636391256235,0.7896529146967944,0.4148415596920214,22.103978684570674,381.6065065352863,False,False
ALB,800129.0,6,-1.0894311044027691,329.36512903489205,1.1571,0.6434233362942375,-0.17015227405414163,22.103978684570674,381.6065065352863,False,False
ALB,800130.0,1,0.1799,248.9295666666667,-2.341,,,22.103978684570674,381.6065065352863,False,False
ALB,800131.0,39,-1.2846640221627816,384.4570235326289,-0.132927595831529,0.6917059687873619,0.19378999756942122,22.103978684570674,381.6065065352863,True,True
ALB,800132.0,21,0.1731323421843822,449.93715320531174,0.09187642015555322,-0.07485279418364787,-0.08236222912938838,22.103978684570674,381.6065065352863,False,False
ALB,800133.0,37,-0.3932526550660725,381.18099910903663,-0.07893525886494533,0.13813222689632582,0.3171718852190198,22.103978684570674,381.6065065352863,False,False
ALB,800134.0,1,-2.368,324.4897000000001,1.7598,1.5558,2.4581,22.103978684570674,381.6065065352863,True,False
ALB,800135.0,3,-1.5073235570981172,385.1727275406604,0.13037927004455907,0.41352291318451356,-0.3439873382326942,22.103978684570674,381.6065065352863,True,True
ALB,800137.0,30,-0.8776687669374502,334.45410148597534,0.044463137816975085,0.40435632805445415,-0.21314659291730517,22.103978684570674,381.6065065352863,False,False
ALB,800138.0,29,-1.0398155443711072,353.51253945663495,-0.21559525950419506,0.5304552936172096,0.1696575872745483,22.103978684570674,381.6065065352863,False,False
ALB,800139.0,8,-2.0145,309.42976666666664,-0.1471142857142858,0.9110714285714288,-0.4012142857142858,22.103978684570674,381.6065065352863,True,False
